2025-05-21 13:25:38,754 INFO    StreamThr :24617 [internal.py:wandb_internal():88] W&B internal server running at pid: 24617, started at: 2025-05-21 13:25:38.753803
2025-05-21 13:25:38,771 DEBUG   HandlerThread:24617 [handler.py:handle_request():139] handle_request: status
2025-05-21 13:25:38,771 DEBUG   SenderThread:24617 [sender.py:send_request():317] send_request: status
2025-05-21 13:25:38,774 INFO    WriterThread:24617 [datastore.py:open_for_write():75] open: /home/marcos.fernandez.pichel/PhD/Depresym-retrieval/src/wandb/offline-run-20250521_132538-25nlyl7u/run-25nlyl7u.wandb
2025-05-21 13:25:38,814 DEBUG   HandlerThread:24617 [handler.py:handle_request():139] handle_request: run_start
2025-05-21 13:25:38,817 DEBUG   HandlerThread:24617 [system_info.py:__init__():31] System info init
2025-05-21 13:25:38,817 DEBUG   HandlerThread:24617 [system_info.py:__init__():46] System info init done
2025-05-21 13:25:38,818 INFO    HandlerThread:24617 [system_monitor.py:start():150] Starting system monitor
2025-05-21 13:25:38,818 INFO    SystemMonitor:24617 [system_monitor.py:_start():116] Starting system asset monitoring threads
2025-05-21 13:25:38,818 INFO    HandlerThread:24617 [system_monitor.py:probe():168] Collecting system info
2025-05-21 13:25:38,819 INFO    SystemMonitor:24617 [interfaces.py:start():168] Started cpu
2025-05-21 13:25:38,819 INFO    SystemMonitor:24617 [interfaces.py:start():168] Started disk
2025-05-21 13:25:38,819 INFO    SystemMonitor:24617 [interfaces.py:start():168] Started gpu
2025-05-21 13:25:38,820 INFO    SystemMonitor:24617 [interfaces.py:start():168] Started memory
2025-05-21 13:25:38,820 INFO    SystemMonitor:24617 [interfaces.py:start():168] Started network
2025-05-21 13:25:38,980 DEBUG   HandlerThread:24617 [system_info.py:probe():195] Probing system
2025-05-21 13:25:38,983 DEBUG   HandlerThread:24617 [system_info.py:_probe_git():180] Probing git
2025-05-21 13:25:38,989 DEBUG   HandlerThread:24617 [system_info.py:_probe_git():188] Probing git done
2025-05-21 13:25:38,989 DEBUG   HandlerThread:24617 [system_info.py:probe():241] Probing system done
