1	98295_9_36	0
1	253909_0_14	0
1	136341_0_0	1
1	533179_1_3	1
1	223112_0_18	1
1	361034_0_11	1
1	162500_0_66	1
1	101786_0_0	1
1	171598_0_76	1
1	379487_0_44	1
1	95714_2_32	0
1	549875_1_9	1
1	81843_1_7	1
1	4473_0_11	1
1	214733_1_4	1
1	398708_0_14	0
1	158656_1_97	1
1	98920_0_18	0
1	432495_0_70	0
1	399078_0_6	0
1	377710_0_8	1
1	41119_7_23	0
1	448411_3_59	1
1	11895_0_3	1
1	161845_0_23	0
1	165225_1_19	1
1	17359_0_0	0
1	489925_6_73	1
1	37230_0_28	0
1	24138_0_1	0
1	29157_0_20	0
1	128143_0_10	0
1	455367_5_5	1
1	225658_0_1	0
1	450912_2_4	1
1	145463_2_11	0
1	186450_0_10	0
1	240147_0_33	1
1	514411_0_0	0
1	228451_11_5	1
1	53610_59_20	1
1	98709_0_27	1
1	162009_0_0	1
1	30208_0_6	0
1	173684_1_0	0
1	91133_1_28	1
1	469064_0_6	1
1	532291_0_3	1
1	467189_0_1	1
1	467483_0_11	0
1	361224_3_8	1
1	352610_0_13	1
1	361271_29_63	1
1	517743_0_18	1
1	282893_0_0	0
1	284105_0_29	1
1	45437_0_0	1
1	98289_0_5	0
1	98986_3_4	0
1	356282_3_0	1
1	107278_0_7	0
1	1499_0_20	1
1	121847_0_3	0
1	515743_0_11	1
1	152219_1_5	1
1	141399_1_11	1
1	290691_0_20	0
1	477297_2_13	1
1	394384_0_2	1
1	533484_0_26	0
1	540019_0_0	0
1	61426_0_1	1
1	65752_0_10	0
1	406820_0_74	1
1	465939_3_26	1
1	336777_1_19	1
1	312487_0_0	1
1	43922_2_0	0
1	98141_0_23	0
1	315158_0_6	1
1	98847_0_3	0
1	288978_0_7	1
1	360380_1_10	0
1	498151_1_27	0
1	288563_0_8	0
1	180798_2_3	0
1	24766_0_33	0
1	98265_1_4	1
1	459672_0_14	0
1	124226_0_0	0
1	136543_0_75	1
1	166546_0_2	1
1	90612_0_39	1
1	64072_0_1	0
1	99542_1_1	0
1	275888_0_5	1
1	274834_0_0	0
1	454415_0_25	1
1	505063_0_12	0
1	517284_0_0	0
1	429204_0_5	0
1	161896_0_1	0
1	145926_0_8	0
1	435668_0_2	1
1	332277_0_3	0
1	9777_0_1	1
1	158000_0_14	1
1	258418_0_7	1
1	143082_0_4	1
1	371957_1_38	0
1	462752_0_0	0
1	517472_0_0	0
1	208339_0_28	0
1	367908_0_10	1
1	180958_0_32	0
1	117607_2_5	0
1	31889_0_19	1
1	324297_0_14	1
1	319057_1_68	1
1	98351_1_154	0
1	144978_0_7	0
1	211540_0_21	0
1	159591_0_15	1
1	221677_0_17	0
1	504038_0_40	1
1	225658_0_0	1
1	277383_17_2	1
1	535733_0_8	1
1	143940_0_7	0
1	457906_10_4	0
1	269271_0_0	0
1	538636_0_1	0
1	299124_0_70	0
1	260629_0_8	1
1	266019_0_1	0
1	471368_0_13	1
1	301673_0_5	1
1	243295_0_1	0
1	440250_0_4	0
1	404263_0_11	0
1	204965_0_41	0
1	160438_0_1	1
1	245669_0_1	0
1	20352_0_20	0
1	300993_2_16	1
1	188891_0_0	0
1	203134_13_19	1
1	306211_0_12	0
1	527888_0_9	1
1	25405_0_13	0
1	142341_0_1	1
1	98680_0_65	0
1	271408_1_2	1
1	343639_0_74	1
1	306211_0_15	0
1	206942_0_0	0
1	473795_0_15	1
1	393497_0_0	0
1	506663_1_9	1
1	98890_1_17	0
1	115999_4_6	1
1	136795_0_86	0
1	24138_0_4	1
1	139096_0_0	0
1	261521_3_0	1
1	486176_0_10	1
1	428606_3_1	1
1	81572_0_19	0
1	105672_0_115	1
1	487036_0_23	0
1	418292_0_30	1
1	204291_0_6	1
1	479496_1_10	1
1	486893_0_53	0
1	128803_0_67	1
1	368784_0_19	1
1	314018_0_7	0
1	182784_0_0	1
1	357791_2_2	0
1	486886_0_1	0
1	98786_1_5	1
1	341850_2_37	1
1	42180_0_2	1
1	543523_0_7	0
