1	434972_0_2	1
1	244605_0_19	1
1	98174_0_14	0
1	473522_29_1	1
1	351878_0_19	0
1	228161_0_32	1
1	436789_0_48	0
1	320069_0_10	1
1	275847_0_45	1
1	122586_5_0	1
1	426110_0_17	0
1	159466_0_1	0
1	278422_0_5	0
1	421293_0_38	0
1	339928_0_0	1
1	56144_2_0	0
1	98351_4_157	0
1	107162_1_2	0
1	309300_2_7	1
1	98705_0_29	0
1	190535_0_12	0
1	248817_1_4	0
1	405905_0_72	1
1	397831_0_23	1
1	492215_0_9	0
1	451240_0_41	0
1	188442_0_11	1
1	467207_0_16	1
1	392390_3_22	0
1	391925_0_7	1
1	17500_0_3	1
1	455288_0_1	0
1	514553_0_9	1
1	275982_0_8	0
1	125320_0_4	0
1	142_0_1	0
1	175003_0_10	0
1	350785_1_8	0
1	229037_0_0	0
1	42910_0_20	0
1	192800_0_16	0
1	261698_0_16	1
1	98153_0_1	0
1	372682_0_24	1
1	533593_0_41	0
1	401995_0_9	0
1	401712_1_4	1
1	139058_0_10	0
1	336675_0_14	1
1	98741_1_24	0
1	506272_0_4	1
1	538142_0_25	0
1	144354_0_8	0
1	338272_0_0	0
1	68133_0_13	0
1	401641_0_9	1
1	486172_1_1	0
1	98096_1_31	0
1	237965_1_9	1
1	374764_0_7	1
1	374984_0_44	0
1	99038_0_4	0
1	255398_1_17	0
1	459641_2_13	0
1	432050_0_20	0
1	425693_0_3	1
1	396430_5_9	0
1	290691_0_20	0
1	268351_11_29	1
1	36202_0_7	0
1	94025_5_22	1
1	324992_0_29	1
1	289791_0_107	1
1	323343_0_1	1
1	31336_0_27	1
1	195731_0_40	1
1	549841_24_2	0
1	61190_2_0	0
1	99306_27_5	0
1	265091_0_10	0
1	155504_0_3	1
1	499135_0_19	1
1	310653_1_18	0
1	109622_0_3	1
1	510768_0_4	0
1	329297_0_24	0
1	492185_2_4	1
1	352811_0_2	1
1	25317_1_4	1
1	425529_0_69	1
1	501049_0_7	0
1	26667_0_36	0
1	305955_0_3	1
1	481470_0_7	0
1	65599_0_24	1
1	260114_0_91	0
1	437807_3_28	1
1	523760_3_47	0
1	107387_0_17	1
1	472087_0_11	1
1	383419_0_14	0
1	383419_0_25	0
1	363964_0_3	0
1	332277_0_3	0
1	537252_0_12	1
1	360290_0_26	1
1	99313_0_6	0
1	432535_2_7	0
1	146094_0_23	0
1	4348_0_37	1
1	98444_0_9	0
1	220052_1_5	1
1	343473_0_14	1
1	166485_3_29	1
1	428047_0_7	0
1	198469_0_12	0
1	114361_1_3	0
1	475534_0_9	0
1	709_0_37	1
1	266619_0_48	1
1	543668_0_3	0
1	98351_0_157	0
1	221792_0_20	0
1	90972_0_21	0
1	3345_0_16	1
1	451972_0_1	0
1	501515_1_29	1
1	383419_0_27	0
1	498982_0_5	1
1	336064_0_28	0
1	5081_1_12	0
1	131441_0_22	1
1	205573_0_7	0
1	6748_0_9	1
1	536194_0_14	1
1	127022_0_29	1
1	200151_0_57	1
1	4670_0_6	1
1	295446_0_43	0
1	158894_4_4	1
1	402937_0_55	0
1	55762_0_3	1
1	180962_0_25	0
1	361034_0_15	1
1	368559_0_14	0
1	98156_0_71	0
1	424325_0_62	1
1	172832_0_4	0
1	197961_0_2	0
1	328790_0_19	0
1	365147_0_106	1
1	98927_1_14	0
1	380619_0_3	1
1	405372_2_1	0
1	534574_0_41	0
1	235816_0_1	0
1	309301_0_14	1
1	107558_5_3	0
1	159654_0_7	0
1	307914_0_3	0
1	169578_2_5	0
1	107200_3_3	0
1	19385_1_2	1
1	32571_0_4	0
1	399889_0_0	0
1	144472_0_9	0
1	39986_0_3	1
1	256447_0_3	1
1	130634_0_9	0
