1	107200_4_6	0
1	260332_0_49	1
1	129251_0_5	1
1	98006_1_43	0
1	366075_45_27	0
1	45263_0_29	0
1	395088_0_1	0
1	68357_0_25	1
1	98351_2_54	0
1	230390_1_50	0
1	381179_1_29	0
1	178997_2_4	1
1	338096_0_105	1
1	216061_0_11	1
1	419586_1_20	0
1	483662_0_5	1
1	438607_2_3	1
1	154017_0_4	1
1	98396_0_29	0
1	492215_0_9	0
1	241606_0_41	1
1	117166_0_1	0
1	98764_1_7	0
1	485113_0_82	1
1	323756_0_17	0
1	213582_0_9	1
1	108867_2_0	0
1	328248_6_1	0
1	15980_0_12	1
1	246249_0_22	1
1	275982_0_8	0
1	98393_2_12	0
1	33321_2_2	1
1	503728_0_4	0
1	264260_1_23	1
1	81380_0_0	0
1	393098_3_10	1
1	501487_0_5	1
1	146444_0_24	0
1	541895_0_173	0
1	119472_0_17	1
1	124959_1_7	1
1	139058_0_10	0
1	73682_0_20	1
1	322940_0_24	0
1	415007_0_30	1
1	62870_0_30	0
1	180104_0_9	0
1	248382_0_48	0
1	338272_0_0	0
1	26572_0_1	1
1	348694_0_3	1
1	354997_9_21	1
1	401851_0_0	0
1	481139_14_16	1
1	84867_0_0	0
1	323546_0_82	1
1	162568_0_13	1
1	259421_0_19	1
1	465248_0_14	1
1	188708_0_24	0
1	98351_2_70	0
1	99306_27_5	0
1	366339_0_7	1
1	160479_0_13	1
1	496191_0_117	1
1	525339_0_0	1
1	319967_0_26	0
1	235859_0_0	0
1	53321_0_12	0
1	237640_0_20	1
1	46214_0_42	0
1	386584_0_99	1
1	14782_0_31	1
1	90428_0_2	1
1	393078_0_11	1
1	113491_0_25	0
1	53201_0_29	1
1	73157_0_5	1
1	354400_0_36	0
1	161754_11_42	0
1	332277_0_3	0
1	371957_1_38	0
1	98483_0_14	0
1	199803_0_0	0
1	43773_0_39	1
1	139057_5_0	0
1	98081_0_15	0
1	98351_4_70	0
1	191614_0_7	0
1	300993_2_12	1
1	457688_1_2	1
1	247083_0_0	1
1	507582_0_20	0
1	41236_3_11	1
1	54732_0_11	0
1	446606_0_6	1
1	266019_0_1	0
1	523758_1_5	1
1	544787_0_1	0
1	245669_0_1	0
1	304663_2_14	1
1	277190_0_9	1
1	78848_1_7	1
1	270563_0_5	1
1	249722_1_67	1
1	28436_0_8	1
1	183444_3_22	0
1	204887_0_132	1
1	278912_1_1	0
1	450743_0_1	0
1	514412_0_0	0
1	8231_0_12	1
1	105968_2_2	1
1	541735_1_1	0
1	465051_0_1	0
1	246180_0_7	1
1	197961_0_2	0
1	488391_0_4	0
1	152725_0_1	0
1	329732_1_36	1
1	98770_0_14	1
1	290517_1_26	0
1	159944_0_35	1
1	206991_0_30	1
1	517084_0_9	1
1	304659_0_25	1
1	148192_4_18	0
1	93897_0_25	1
1	111471_0_9	1
1	188426_0_7	1
1	107558_5_3	0
1	159654_0_7	0
1	462123_0_5	0
1	98011_0_4	1
1	38397_2_9	0
1	254061_0_2	0
1	283573_0_3	0
1	79552_1_23	0
1	130634_0_9	0
1	98351_4_54	1
1	526768_0_10	0
1	98576_0_1	0
1	98132_0_20	0
1	99950_3_52	1
1	213537_12_8	1
1	370876_0_7	1
1	148611_1_22	0
1	147299_0_29	1
1	106435_8_13	1
1	99777_3_4	0
1	517224_0_21	1
1	21919_0_4	0
1	378852_0_0	0
1	279947_0_4	1
1	116391_0_44	0
1	27490_0_41	0
1	246254_0_44	1
1	362524_1_7	0
1	98351_5_70	0
1	136256_0_5	0
1	418122_1_22	1
1	378852_0_1	0
1	261972_1_5	1
