1	s_1220_1006_0	0
1	s_2890_461_4	1
1	s_2821_30_0	0
1	s_1805_1381_5	1
1	s_2338_1076_6	1
1	s_84_99_6	1
1	s_2625_40_2	0
1	s_313_708_0	1
1	s_617_1892_0	0
1	s_2113_549_10	0
1	s_908_1807_1	0
1	s_697_321_5	0
1	s_818_658_0	1
1	s_1806_491_44	0
1	s_2221_387_8	0
1	s_462_113_0	0
1	s_1514_898_223	0
1	s_885_199_1	1
1	s_2007_366_3	1
1	s_688_106_4	0
1	s_1404_1313_0	0
1	s_1867_198_3	0
1	s_151_910_6	0
1	s_35_59_0	0
1	s_2504_1055_0	0
1	s_313_967_9	1
1	s_2584_18_4	1
1	s_1351_95_10	1
1	s_2338_1003_0	1
1	s_475_145_8	0
1	s_1816_195_5	0
1	s_1269_297_4	0
1	s_835_71_64	1
1	s_2460_125_16	1
1	s_2886_81_12	0
1	s_1599_115_38	1
1	s_2215_1023_25	1
1	s_2550_215_0	0
1	s_2480_604_1	1
1	s_1846_54_2	0
1	s_1937_161_6	1
1	s_2544_1099_37	1
1	s_1351_20_29	0
1	s_454_1996_1	0
1	s_1712_4_1	0
1	s_996_371_2	0
1	s_1811_1284_1	0
1	s_3071_11_1	0
1	s_2563_619_0	0
1	s_1418_1447_0	0
1	s_993_684_3	0
1	s_1030_1290_8	0
1	s_2094_510_3	0
1	s_2292_1472_5	1
1	s_2965_4_213	0
1	s_2606_765_2	1
1	s_2597_1267_1	0
1	s_697_321_8	1
1	s_835_66_97	0
1	s_1269_803_0	1
1	s_1811_1231_1	0
1	s_993_818_2	1
1	s_2392_66_8	0
1	s_597_1924_0	0
1	s_414_1183_10	1
1	s_2378_181_3	0
1	s_2740_33_2	1
1	s_1330_18_2	1
1	s_1135_269_13	0
1	s_2027_79_0	0
1	s_486_0_3	1
1	s_2323_27_9	0
1	s_2129_84_0	0
1	s_1846_100_1	0
1	s_2456_450_1	1
1	s_588_765_0	0
1	s_881_87_5	1
1	s_2449_120_2	0
1	s_1641_23_7	1
1	s_1949_637_2	1
1	s_708_810_1	1
1	s_2465_796_0	1
1	s_2460_1089_9	0
1	s_2129_87_0	0
1	s_2292_1598_3	0
1	s_42_0_59	1
1	s_2338_1009_2	0
1	s_2415_194_3	0
1	s_1404_105_22	0
1	s_1404_1047_0	0
1	s_3064_8_60	1
1	s_1024_41_22	1
1	s_2292_880_3	0
1	s_1654_94_0	0
1	s_1269_811_0	1
1	s_3028_322_2	1
1	s_1768_229_0	0
1	s_2331_673_0	0
1	s_144_37_1	1
1	s_479_180_1	1
1	s_2502_62_2	1
1	s_393_1567_3	0
1	s_3059_122_20	0
1	s_2664_142_0	1
1	s_7_265_2	1
1	s_2199_558_2	0
1	s_1472_8_6	0
1	s_1224_134_2	0
1	s_1435_302_1	1
1	s_1828_1573_9	0
1	s_2247_46_0	0
1	s_1828_1574_2	0
1	s_2392_40_3	1
1	s_1601_510_0	1
1	s_1641_195_3	0
1	s_134_646_4	0
1	s_775_1003_31	0
1	s_2008_333_0	1
1	s_1514_241_117	0
1	s_2651_1126_0	1
1	s_1625_245_9	0
1	s_188_809_30	0
1	s_188_809_24	0
1	s_2439_445_0	0
1	s_1749_1048_7	0
1	s_2199_566_4	0
1	s_2118_326_1	0
1	s_2402_1247_1	1
1	s_1404_896_0	1
1	s_885_196_0	0
1	s_2558_58_1	0
1	s_708_810_0	1
1	s_1514_186_166	0
1	s_1269_797_11	1
1	s_1502_354_0	0
1	s_107_86_1	0
1	s_2494_639_52	0
1	s_1900_685_0	0
1	s_2013_16_1	1
1	s_2016_16_2	0
1	s_1574_260_1	1
1	s_1404_1006_0	1
1	s_1100_392_4	0
1	s_2392_58_2	0
1	s_2089_388_4	1
1	s_1404_900_0	0
1	s_2415_546_0	0
1	s_1805_382_5	0
1	s_2748_341_7	1
1	s_1818_20_2	0
1	s_1129_97_43	0
1	s_984_631_0	0
1	s_1811_1290_1	0
1	s_2527_4_12	1
1	s_2782_254_0	1
1	s_1673_863_17	1
1	s_2402_609_0	1
1	s_1175_1303_8	0
1	s_426_652_41	1
1	s_1542_38_26	1
1	s_916_18_7	0
1	s_1811_1229_1	0
1	s_3066_463_2	1
1	s_2486_51_3	0
1	s_186_206_4	1
1	s_1512_3_4	0
1	s_1601_595_1	1
1	s_1255_131_8	0
1	s_858_23_3	0
1	s_2199_210_4	0
1	s_588_557_0	0
1	s_2439_133_1	1
1	s_949_447_2	1
1	s_155_318_4	1
1	s_1811_1299_1	0
1	s_2434_396_3	1
1	s_2418_233_5	0
1	s_1828_1573_8	0
1	s_2706_1049_9	1
1	s_1601_206_2	1
1	s_2392_12_4	0
1	s_1599_115_29	1
1	s_1214_67_1	0
1	s_1811_836_3	0
1	s_1941_99_2	0
1	s_2392_69_1	0
1	s_3045_67_12	0
1	s_2292_880_4	0
1	s_18_816_12	0
1	s_133_830_0	0
1	s_885_199_3	0
1	s_199_7_70	0
1	s_2392_58_5	1
1	s_1725_364_17	1
1	s_1749_931_1	1
1	s_186_184_7	0
1	s_114_638_8	1
1	s_2532_538_0	0
1	s_15_38_1	0
1	s_106_115_8	0
1	s_2460_1048_1	0
1	s_852_229_0	1
1	s_1811_1233_1	0
1	s_2815_1184_5	0
1	s_705_14_5	1
1	s_2846_294_0	0
1	s_697_223_2	1
1	s_267_40_0	0
1	s_2392_16_22	0
1	s_1435_368_6	1
1	s_131_250_4	0
1	s_1269_862_6	0
1	s_91_167_0	0
1	s_2965_10_116	1
1	s_258_114_2	0
1	s_2908_149_18	1
1	s_2392_60_0	0
1	s_1160_93_5	0
1	s_761_345_1	0
1	s_426_581_41	1
1	s_1657_482_5	0
1	s_1212_109_2	0
1	s_1774_1410_5	0
1	s_17_844_1	1
1	s_2272_168_0	1
1	s_1828_1573_2	0
1	s_2220_1887_10	0
1	s_2287_103_0	0
1	s_2734_5_1	0
1	s_993_196_1	1
1	s_2748_278_1	1
1	s_1404_1461_4	0
1	s_1212_23_1	0
1	s_1212_13_0	0
1	s_804_68_17	1
1	s_2544_1099_12	1
1	s_2712_878_2	0
1	s_1007_164_0	0
1	s_2734_211_0	0
1	s_81_422_1	1
1	s_852_229_3	1
1	s_697_62_3	1
1	s_993_1035_3	0
1	s_586_586_0	1
1	s_1937_344_6	1
1	s_2447_396_1	0
1	s_1551_330_1	0
1	s_2338_551_3	0
1	s_1018_1596_7	0
1	s_155_318_5	1
1	s_2606_237_1	1
1	s_2748_389_2	1
1	s_1826_3_28	0
1	s_2695_549_1	0
1	s_485_861_0	0
1	s_186_2_2	1
1	s_775_389_0	0
1	s_891_1179_74	1
1	s_2043_147_0	0
1	s_1828_913_0	0
1	s_2338_830_4	1
1	s_67_475_2	1
1	s_2747_27_1	0
1	s_2706_1048_11	1
1	s_1893_320_0	0
1	s_267_150_0	0
1	s_1738_243_8	1
1	s_2902_14_2	0
1	s_1835_85_1	0
1	s_1265_590_4	0
1	s_2462_77_3	0
1	s_1404_886_18	1
1	s_2087_1067_0	0
1	s_1639_50_3	0
1	s_1002_164_1	0
1	s_3059_122_17	1
1	s_1265_203_1	0
1	s_1494_4_3	0
1	s_1805_1237_10	0
1	s_511_96_2	1
1	s_2706_1091_6	0
1	s_2107_15_12	1
1	s_996_576_0	0
1	s_17_1_3	1
1	s_4_264_4	1
1	s_2065_1043_7	0
1	s_881_87_7	1
1	s_1187_581_0	1
1	s_1768_51_1	1
1	s_1514_1009_201	1
1	s_1527_122_11	0
1	s_2392_64_2	0
1	s_1310_34_0	1
1	s_1811_1301_1	0
1	s_2483_49_7	1
1	s_774_1332_2	0
1	s_460_87_0	0
1	s_2292_195_42	1
1	s_2460_895_5	1
1	s_1185_134_9	1
1	s_993_703_13	1
1	s_1959_1059_1	0
1	s_2338_656_2	1
1	s_2706_133_1	1
1	s_1792_217_0	1
1	s_908_1808_1	0
1	s_2125_633_0	0
1	s_972_853_1	0
1	s_2064_100_1	1
1	s_2588_887_0	0
1	s_2312_1_16	0
1	s_885_196_1	1
1	s_84_34_4	0
1	s_1811_1250_1	0
1	s_1404_116_9	1
1	s_1404_1269_2	1
1	s_1846_49_13	1
1	s_1265_832_3	1
1	s_133_272_0	0
1	s_1748_1128_2	0
1	s_1900_478_2	0
1	s_2448_297_1	1
1	s_552_45_59	0
1	s_2255_707_0	1
1	s_1404_1320_0	1
1	s_40_100_1	0
1	s_1811_1288_1	0
1	s_3075_48_1	1
1	s_2379_352_1	0
1	s_891_479_62	0
1	s_1835_83_1	0
1	s_1278_99_23	1
1	s_2292_880_5	1
1	s_1818_271_4	0
1	s_774_1341_2	0
1	s_1601_839_22	0
1	s_1609_194_2	0
1	s_2448_297_3	1
1	s_516_546_1	0
1	s_2392_77_8	0
1	s_2958_166_1	1
1	s_2013_32_1	1
1	s_1404_1306_14	1
1	s_1828_1102_0	0
1	s_1175_1290_30	1
1	s_683_328_0	1
1	s_1828_1573_3	0
1	s_210_166_5	1
1	s_448_505_0	1
1	s_1269_899_1	1
1	s_1269_598_1	0
1	s_2823_953_0	0
1	s_2052_610_1	0
1	s_1404_137_1	0
1	s_2094_870_1	1
1	s_2460_241_1	1
1	s_1269_722_0	0
1	s_1732_6_5	1
1	s_705_31_7	1
1	s_1562_73_0	0
1	s_2338_712_1	1
1	s_1601_510_2	1
1	s_1690_0_6	1
1	s_697_322_2	1
1	s_701_746_0	0
1	s_1697_637_11	0
1	s_910_333_0	0
1	s_2983_1336_1	0
1	s_3017_81_0	0
1	s_875_893_0	0
1	s_2455_48_6	1
1	s_1285_960_0	1
1	s_2008_331_11	1
1	s_941_44_0	0
1	s_2007_852_1	1
1	s_2240_4_6	0
1	s_2814_63_0	1
1	s_2139_110_0	1
1	s_1900_176_4	1
1	s_1404_1094_7	1
1	s_393_1797_3	0
1	s_1194_33_1	0
1	s_3099_1802_0	0
1	s_2338_1076_2	0
1	s_1692_557_0	0
1	s_3070_1_68	1
1	s_2000_116_4	0
1	s_2338_903_10	0
1	s_168_55_2	0
1	s_648_38_0	0
1	s_3075_16_0	1
1	s_2958_57_1	0
1	s_1551_121_1	1
1	s_2113_489_3	0
1	s_1553_83_10	0
1	s_2706_1049_0	1
1	s_697_81_3	1
1	s_2392_2_7	1
