1	s_3003_425_0	1
1	s_2776_392_2	0
1	s_1037_1363_13	0
1	s_2584_38_22	0
1	s_348_1361_10	0
1	s_1843_242_21	0
1	s_3040_899_9	1
1	s_1978_1056_16	0
1	s_2815_1002_74	1
1	s_2061_953_0	0
1	s_389_399_3	0
1	s_993_582_1	0
1	s_2113_549_10	0
1	s_2916_127_2	0
1	s_931_428_1	0
1	s_2794_1569_0	0
1	s_215_189_4	0
1	s_2625_354_17	0
1	s_126_80_0	0
1	s_1933_310_1	1
1	s_1168_134_0	0
1	s_1094_74_1	0
1	s_2449_127_1	0
1	s_697_135_6	0
1	s_1899_207_7	1
1	s_209_300_0	0
1	s_2584_18_4	0
1	s_2406_299_0	0
1	s_1314_366_1	0
1	s_1725_84_82	0
1	s_653_29_3	0
1	s_41_1783_6	1
1	s_1477_10_0	0
1	s_567_18_75	1
1	s_2886_103_0	0
1	s_766_234_9	0
1	s_1451_120_1	0
1	s_1212_109_1	0
1	s_60_714_2	0
1	s_1132_701_3	0
1	s_2887_41_4	0
1	s_117_553_19	0
1	s_3078_77_0	0
1	s_586_713_8	0
1	s_1499_377_30	0
1	s_46_1520_0	0
1	s_1848_335_0	0
1	s_2401_22_6	0
1	s_982_593_27	0
1	s_1514_311_2	0
1	s_2620_827_13	0
1	s_2352_323_2	0
1	s_1734_958_0	1
1	s_2242_1346_2	0
1	s_2402_1131_1	0
1	s_2056_126_6	1
1	s_2257_317_47	1
1	s_1194_31_1	1
1	s_27_17_8	0
1	s_2025_132_0	0
1	s_2061_414_2	0
1	s_1514_182_358	1
1	s_1499_555_49	0
1	s_2263_23_1	0
1	s_2680_1018_7	0
1	s_891_339_32	0
1	s_1834_697_3	1
1	s_2993_388_14	0
1	s_1811_1332_2	0
1	s_658_703_1	0
1	s_1636_312_2	0
1	s_775_614_4	0
1	s_151_806_1	1
1	s_1404_870_8	1
1	s_18_836_11	1
1	s_1814_27_1	0
1	s_1725_600_1	0
1	s_2749_320_0	0
1	s_1819_132_0	0
1	s_1483_30_2	0
1	s_2129_84_0	0
