1	s_2815_1185_7	1
1	s_305_142_10	0
1	s_626_310_11	0
1	s_2046_47_20	0
1	s_993_582_1	0
1	s_1806_491_44	0
1	s_939_23_3	0
1	s_993_12_0	0
1	s_2832_413_0	0
1	s_201_45_3	0
1	s_1404_728_2	0
1	s_2215_834_1	0
1	s_1551_64_3	0
1	s_600_680_6	0
1	s_1081_422_7	0
1	s_1404_895_2	0
1	s_250_152_2	0
1	s_145_100_0	0
1	s_1899_207_7	0
1	s_2971_638_0	0
1	s_1370_598_0	0
1	s_1426_377_25	0
1	s_1231_585_0	0
1	s_592_14_15	0
1	s_414_1091_1	0
1	s_552_118_77	0
1	s_2494_881_15	0
1	s_626_601_0	0
1	s_2958_166_0	0
1	s_2953_602_84	1
1	s_963_217_0	0
1	s_1756_432_3	0
1	s_2479_95_2	1
1	s_552_545_40	0
1	s_2990_407_7	0
1	s_653_29_3	1
1	s_2800_30_3	0
1	s_1949_808_11	0
1	s_1899_355_2	0
1	s_2618_104_1	0
1	s_464_120_4	0
1	s_1749_1048_6	0
1	s_1580_37_2	0
1	s_2023_1135_20	1
1	s_117_128_0	0
1	s_1506_14_1	1
1	s_1252_123_1	0
1	s_2402_517_0	1
1	s_113_350_0	0
1	s_1296_12_9	1
1	s_3042_37_0	0
1	s_2815_380_8	0
1	s_2434_547_0	0
1	s_2107_15_11	0
1	s_552_251_64	0
1	s_1351_93_0	0
1	s_2606_758_27	0
1	s_1484_207_3	0
1	s_948_61_1	0
1	s_2401_22_6	0
1	s_993_248_1	0
1	s_2008_401_1	1
1	s_1910_1423_0	0
1	s_2700_24_6	0
1	s_156_188_3	1
1	s_1234_1465_1	0
1	s_2080_1337_0	0
1	s_1030_1290_8	0
1	s_993_684_3	0
1	s_222_238_1	0
1	s_2415_194_15	0
1	s_2469_79_3	0
1	s_790_284_4	0
1	s_2564_138_0	0
1	s_2402_1131_1	0
1	s_804_10_1	0
1	s_27_17_8	0
1	s_2402_706_5	1
1	s_2815_1557_91	0
1	s_3078_4_3	0
1	s_3040_908_1	0
1	s_854_223_6	0
1	s_2180_39_36	0
1	s_2237_490_2	1
1	s_1974_253_0	0
1	s_2313_199_0	0
1	s_508_10_7	0
1	s_117_314_26	0
1	s_212_173_4	0
1	s_1073_248_0	0
1	s_2047_140_18	0
1	s_782_684_2	0
1	s_676_309_1	0
1	s_2958_75_6	0
1	s_2843_692_0	0
1	s_1488_227_2	0
1	s_2886_65_0	0
1	s_1404_675_0	0
1	s_3075_133_0	1
1	s_807_1156_0	0
1	s_1483_30_2	0
1	s_3047_81_22	0
1	s_1977_54_9	0
1	s_317_734_3	0
1	s_2000_973_2	1
1	s_1625_329_0	0
1	s_1094_1502_0	0
1	s_984_269_20	0
1	s_429_114_6	0
1	s_1273_1_0	0
1	s_1072_221_3	0
1	s_151_206_0	1
1	s_2139_54_3	1
1	s_1452_297_18	1
1	s_3036_34_1	0
1	s_577_900_1	0
1	s_2415_194_3	0
1	s_3008_185_4	0
1	s_257_583_2	0
1	s_552_545_74	0
1	s_1504_3_1	0
1	s_1080_27_0	0
1	s_1404_1267_0	0
1	s_1805_603_12	0
1	s_313_212_47	0
1	s_2190_56_0	0
1	s_56_261_13	0
1	s_2585_118_6	1
1	s_1135_282_56	0
1	s_1265_884_4	0
1	s_1933_175_38	0
1	s_705_10_55	0
1	s_2130_335_2	0
1	s_3003_432_0	0
1	s_1602_723_0	0
1	s_1404_886_0	0
1	s_117_966_4	0
1	s_2402_978_2	0
1	s_705_37_32	0
1	s_447_988_0	0
1	s_308_1128_0	0
1	s_2094_142_1	0
1	s_2861_1074_1	0
1	s_2184_270_4	0
1	s_2606_229_7	0
1	s_1303_8_0	0
1	s_1447_1346_1	0
1	s_1580_85_8	0
1	s_1514_609_263	0
1	s_1983_19_0	0
1	s_775_1003_31	0
1	s_356_158_36	0
1	s_1404_879_4	0
1	s_3002_294_0	0
1	s_1404_1380_10	0
1	s_1805_1401_1	0
1	s_258_107_12	0
1	s_1625_245_9	0
1	s_2493_437_0	0
1	s_1678_20_0	0
1	s_3075_22_2	0
1	s_2130_1036_9	0
1	s_2107_102_4	0
1	s_1551_472_1	0
1	s_858_78_2	0
1	s_993_56_0	1
1	s_1777_47_8	0
1	s_1633_278_0	1
1	s_552_251_80	0
1	s_3036_902_0	0
1	s_614_1412_3	0
1	s_2986_62_2	0
1	s_74_391_2	0
1	s_1514_94_246	1
1	s_2728_5_9	1
1	s_1639_672_6	1
1	s_2832_893_5	0
1	s_3068_731_11	1
1	s_2434_82_2	1
1	s_2211_310_0	0
1	s_552_652_76	0
1	s_254_325_1	0
1	s_1081_404_1	0
1	s_2008_372_1	0
1	s_3046_1085_1	0
1	s_3075_23_0	1
1	s_1404_1396_0	0
1	s_1749_300_14	1
1	s_1155_87_1	0
1	s_90_228_1	0
1	s_2984_356_2	0
1	s_3075_40_0	0
1	s_1765_370_1	1
1	s_1255_131_8	0
1	s_2831_844_2	0
1	s_2984_1407_1	0
1	s_153_1115_25	0
1	s_1344_239_0	0
1	s_2508_1585_7	0
1	s_304_124_23	0
1	s_1105_1101_0	0
1	s_1302_508_0	0
1	s_257_457_1	0
1	s_508_5_14	0
1	s_1336_0_5	0
1	s_993_565_5	0
1	s_1427_701_1	0
1	s_1666_299_16	0
1	s_1094_360_0	0
1	s_1506_10_3	0
