1	s_1483_9_5	0
1	s_1805_1381_5	1
1	s_3046_1042_0	0
1	s_2455_59_6	1
1	s_1265_306_0	0
1	s_2100_926_0	0
1	s_1271_747_3	0
1	s_159_10_2	0
1	s_2462_923_7	0
1	s_697_321_5	0
1	s_2046_47_20	1
1	s_993_582_1	0
1	s_508_30_2	0
1	s_2832_413_0	0
1	s_2460_249_4	1
1	s_1551_64_3	1
1	s_2417_124_5	0
1	s_2253_161_8	0
1	s_600_680_6	0
1	s_301_1444_0	0
1	s_1404_895_2	1
1	s_1105_739_0	0
1	s_2425_151_0	0
1	s_1121_43_4	0
1	s_1796_1004_0	0
1	s_2886_84_8	0
1	s_2462_923_8	0
1	s_168_82_1	0
1	s_453_852_0	0
1	s_1231_585_0	0
1	s_414_1091_1	0
1	s_308_1859_0	0
1	s_1749_338_0	0
1	s_538_76_6	0
1	s_2958_166_0	1
1	s_1388_121_1	0
1	s_2434_763_0	1
1	s_2401_4_10	0
1	s_1404_1019_0	0
1	s_900_174_9	0
1	s_2800_30_3	1
1	s_318_116_10	0
1	s_1580_37_2	1
1	s_2974_1920_7	0
1	s_2479_70_5	0
1	s_2628_20_1	0
1	s_2392_84_1	0
1	s_845_478_24	0
1	s_2449_104_0	0
1	s_2362_775_0	0
1	s_676_101_6	0
1	s_1212_9_8	0
1	s_2886_103_0	0
1	s_2373_515_4	0
1	s_222_12_0	0
1	s_1499_1126_8	0
1	s_106_2_0	0
1	s_1723_134_2	0
1	s_621_584_4	0
1	s_1597_151_1	0
1	s_2586_164_2	1
1	s_151_910_4	0
1	s_2007_1467_0	1
1	s_46_660_0	0
1	s_2401_22_6	0
1	s_1995_385_5	0
1	s_1835_142_3	0
1	s_797_749_0	0
1	s_1352_260_1	0
1	s_2786_7_2	0
1	s_2588_366_0	1
1	s_3003_343_1	1
1	s_1030_1290_8	1
1	s_993_684_3	0
1	s_1418_1447_0	0
1	s_1438_160_2	0
1	s_3097_481_12	0
1	s_2338_915_4	0
1	s_1435_368_8	1
1	s_472_745_8	0
1	s_258_403_2	0
1	s_1265_87_3	0
1	s_3028_525_3	1
1	s_2085_208_52	0
1	s_1811_1231_1	0
1	s_2815_1557_91	1
1	s_1244_502_2	0
1	s_215_93_0	0
1	s_2574_127_34	0
1	s_2087_42_0	0
1	s_1768_202_11	0
1	s_716_38_7	0
1	s_3040_908_1	0
1	s_220_84_9	0
1	s_2688_1239_3	0
1	s_212_503_0	0
1	s_1811_1332_2	0
1	s_2362_1097_0	0
1	s_2657_147_0	0
1	s_2240_178_4	1
1	s_8_625_2	1
1	s_2959_707_16	0
1	s_1814_27_1	0
1	s_1246_139_0	0
1	s_220_357_8	0
1	s_1808_26_2	1
1	s_422_254_0	0
1	s_782_684_2	0
1	s_2139_322_0	1
1	s_2776_824_1	1
1	s_121_830_1	0
1	s_3030_579_0	0
1	s_1404_1138_7	0
1	s_2129_84_0	0
1	s_1483_30_2	0
1	s_1352_156_4	1
1	s_2479_135_0	1
1	s_2130_1256_1	0
1	s_464_40_4	1
1	s_2593_447_0	0
1	s_1551_92_0	0
1	s_2678_313_5	0
1	s_1194_55_0	0
1	s_2130_1129_12	1
1	s_17_554_1	0
1	s_821_1070_0	0
1	s_1465_96_3	0
1	s_2042_668_13	0
1	s_697_215_1	0
1	s_1514_559_568	0
1	s_2129_87_0	0
1	s_2163_921_1	0
1	s_1551_133_1	0
1	s_1499_412_1	1
1	s_2415_194_3	0
1	s_1124_274_1	0
1	s_1404_105_22	1
1	s_113_562_1	1
1	s_1053_196_68	0
1	s_1404_820_10	0
1	s_1578_1372_6	0
1	s_2257_110_38	0
1	s_1514_464_113	0
1	s_212_34_1	0
1	s_2904_347_3	0
1	s_103_3_3	0
1	s_1050_1117_3	0
1	s_2460_674_4	1
1	s_393_1567_3	0
1	s_91_402_1	0
1	s_2701_1012_0	0
1	s_900_1160_11	0
1	s_3019_1097_6	1
1	s_850_5_1	0
1	s_2094_142_1	1
1	s_1105_210_0	0
1	s_2678_324_1	0
1	s_1404_116_2	0
1	s_2163_901_0	0
1	s_1224_134_2	0
1	s_1303_8_0	0
1	s_1828_1573_9	0
1	s_2187_194_2	0
1	s_611_257_3	0
1	s_775_1003_31	0
1	s_282_58_7	1
1	s_2524_301_1	0
1	s_1404_879_4	1
1	s_3017_104_6	0
1	s_1796_763_0	0
1	s_586_572_2	0
1	s_1404_1380_10	0
1	s_2861_1181_0	0
1	s_1404_886_1	1
1	s_1625_245_9	0
1	s_14_1986_28	0
1	s_2809_539_0	0
1	s_1514_503_344	0
1	s_1194_70_1	0
1	s_1802_104_0	0
1	s_8_627_3	1
1	s_8_423_1	0
1	s_1269_54_0	0
1	s_2107_102_4	1
1	s_2238_511_0	0
1	s_1038_1073_2	0
1	s_2821_668_1	0
1	s_1581_626_0	0
1	s_2139_246_5	0
1	s_1289_956_1	0
1	s_1835_59_4	0
1	s_1082_167_0	1
1	s_2292_1134_0	0
1	s_1639_672_6	0
1	s_2013_16_1	1
1	s_2832_893_5	0
1	s_1012_222_1	0
1	s_598_76_1	0
1	s_1404_900_0	0
1	s_1127_16_1	0
1	s_1404_728_10	1
1	s_1686_647_0	0
1	s_2415_577_5	0
1	s_2527_97_3	1
1	s_917_54_1	0
1	s_2171_252_0	0
1	s_2013_21_2	0
1	s_8_613_1	0
1	s_2742_179_3	0
1	s_1194_30_2	0
1	s_106_25_0	0
1	s_3075_40_0	0
1	s_1926_22_1	0
1	s_2984_356_2	0
1	s_186_206_4	0
1	s_1255_131_8	1
1	s_588_557_0	0
1	s_1597_250_2	0
1	s_1514_390_74	0
1	s_1835_63_1	0
1	s_1811_1299_1	0
1	s_970_225_1	0
1	s_2540_927_2	0
1	s_155_318_4	0
1	s_1147_806_3	1
1	s_257_457_1	0
1	s_1973_202_0	0
1	s_2415_659_0	0
1	s_1937_139_8	0
1	s_2334_62_3	0
1	s_1514_116_165	1
1	s_1959_782_0	0
1	s_3068_916_3	0
1	s_2100_10_5	1
1	s_1214_67_1	0
1	s_1021_34_171	0
1	s_1404_866_2	1
1	s_1811_836_3	0
1	s_400_1025_0	0
1	s_993_871_0	1
1	s_2532_612_0	0
1	s_993_565_5	1
1	s_3045_67_12	1
1	s_2067_326_2	0
1	s_2678_59_0	0
1	s_1499_975_4	0
1	s_2620_542_9	0
1	s_2255_387_2	0
1	s_2392_58_5	0
1	s_2087_545_0	0
1	s_381_17_0	0
1	s_2415_615_3	0
1	s_2781_201_0	0
1	s_1747_412_1	0
1	s_2455_120_8	1
1	s_993_273_0	0
1	s_1811_1233_1	0
1	s_2815_1184_5	0
1	s_1018_1128_4	0
1	s_588_87_4	0
1	s_705_14_5	0
1	s_1514_805_226	0
1	s_114_729_9	0
1	s_2287_38_126	1
1	s_429_114_14	0
1	s_1269_178_1	0
1	s_2338_1003_7	0
1	s_2958_51_6	0
1	s_2886_69_10	0
1	s_2402_1044_2	0
1	s_2606_612_2	0
1	s_4_795_5	0
1	s_1625_324_4	0
1	s_1826_692_2	1
1	s_2890_405_1	0
1	s_1212_109_2	0
1	s_2024_161_0	0
1	s_1916_1_7	0
1	s_1324_1191_1	0
1	s_2230_57_1	0
1	s_1404_1292_9	1
1	s_904_10_0	0
1	s_10_473_0	0
1	s_569_778_4	0
1	s_2958_219_12	0
1	s_2409_54_1	0
1	s_797_209_1	1
1	s_1404_850_6	1
1	s_1777_46_2	0
1	s_317_1384_0	0
1	s_2748_278_1	1
1	s_796_391_10	0
1	s_258_524_5	0
1	s_103_55_0	0
1	s_1749_1037_18	1
1	s_3017_101_0	0
1	s_2139_27_2	0
1	s_1330_838_0	1
1	s_586_917_4	0
1	s_2455_126_2	1
1	s_2466_15_1	0
1	s_2840_383_11	0
1	s_2734_211_0	0
1	s_418_1015_0	1
1	s_2077_51_3	0
1	s_131_513_2	0
1	s_592_276_0	1
1	s_1018_1596_7	0
1	s_2625_519_3	0
1	s_1738_368_9	1
1	s_215_54_3	1
