2025-07-18 16:57:43,638 INFO    StreamThr :32231 [internal.py:wandb_internal():88] W&B internal server running at pid: 32231, started at: 2025-07-18 16:57:43.638381
2025-07-18 16:57:43,656 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: status
2025-07-18 16:57:43,657 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: status
2025-07-18 16:57:43,658 INFO    WriterThread:32231 [datastore.py:open_for_write():75] open: /home/marcos.fernandez.pichel/PhD/Depresym-retrieval/src/wandb/offline-run-20250718_165743-ffatm97z/run-ffatm97z.wandb
2025-07-18 16:57:43,709 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: run_start
2025-07-18 16:57:43,714 DEBUG   HandlerThread:32231 [system_info.py:__init__():31] System info init
2025-07-18 16:57:43,714 DEBUG   HandlerThread:32231 [system_info.py:__init__():46] System info init done
2025-07-18 16:57:43,714 INFO    HandlerThread:32231 [system_monitor.py:start():150] Starting system monitor
2025-07-18 16:57:43,714 INFO    SystemMonitor:32231 [system_monitor.py:_start():116] Starting system asset monitoring threads
2025-07-18 16:57:43,714 INFO    HandlerThread:32231 [system_monitor.py:probe():168] Collecting system info
2025-07-18 16:57:43,715 INFO    SystemMonitor:32231 [interfaces.py:start():168] Started cpu
2025-07-18 16:57:43,715 INFO    SystemMonitor:32231 [interfaces.py:start():168] Started disk
2025-07-18 16:57:43,715 INFO    SystemMonitor:32231 [interfaces.py:start():168] Started gpu
2025-07-18 16:57:43,715 INFO    SystemMonitor:32231 [interfaces.py:start():168] Started memory
2025-07-18 16:57:43,716 INFO    SystemMonitor:32231 [interfaces.py:start():168] Started network
2025-07-18 16:57:43,877 DEBUG   HandlerThread:32231 [system_info.py:probe():195] Probing system
2025-07-18 16:57:43,880 DEBUG   HandlerThread:32231 [system_info.py:_probe_git():180] Probing git
2025-07-18 16:57:43,887 DEBUG   HandlerThread:32231 [system_info.py:_probe_git():188] Probing git done
2025-07-18 16:57:43,888 DEBUG   HandlerThread:32231 [system_info.py:probe():241] Probing system done
2025-07-18 16:57:43,888 DEBUG   HandlerThread:32231 [system_monitor.py:probe():177] {'os': 'Linux-5.4.0-205-generic-x86_64-with-glibc2.31', 'python': '3.9.7', 'heartbeatAt': '2025-07-18T14:57:43.877871', 'startedAt': '2025-07-18T14:57:43.630954', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/marcos.fernandez.pichel/PhD/Depresym-retrieval/src/train.py', 'codePath': 'src/train.py', 'git': {'remote': 'git@github.com:MarcosFP97/Depresym-retrieval.git', 'commit': '3e7e7f0a5b87e523f78007cb66870c9658fc12b5'}, 'email': 'marcosfernandez.pichel@usc.es', 'root': '/home/marcos.fernandez.pichel/PhD/Depresym-retrieval', 'host': 'ctdesks56', 'username': 'marcos.fernandez.pichel', 'executable': '/home/marcos.fernandez.pichel/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4606.679125000001, 'min': 800.0, 'max': 4900.0}, 'cpu_freq_per_core': [{'current': 4589.486, 'min': 800.0, 'max': 4900.0}, {'current': 4588.873, 'min': 800.0, 'max': 4900.0}, {'current': 4603.289, 'min': 800.0, 'max': 4900.0}, {'current': 4641.082, 'min': 800.0, 'max': 4900.0}, {'current': 4633.727, 'min': 800.0, 'max': 4900.0}, {'current': 4667.393, 'min': 800.0, 'max': 4900.0}, {'current': 4672.053, 'min': 800.0, 'max': 4900.0}, {'current': 4645.988, 'min': 800.0, 'max': 4900.0}], 'disk': {'total': 95.56377410888672, 'used': 83.6344223022461}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti', 'memory_total': 12878610432}], 'memory': {'total': 31.270591735839844}}
2025-07-18 16:57:43,888 INFO    HandlerThread:32231 [system_monitor.py:probe():178] Finished collecting system info
2025-07-18 16:57:43,888 INFO    HandlerThread:32231 [system_monitor.py:probe():181] Publishing system info
2025-07-18 16:57:43,888 DEBUG   HandlerThread:32231 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-07-18 16:57:43,889 DEBUG   HandlerThread:32231 [system_info.py:_save_pip():67] Saving pip packages done
2025-07-18 16:57:43,889 DEBUG   HandlerThread:32231 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-07-18 16:57:57,076 DEBUG   HandlerThread:32231 [system_info.py:_save_conda():86] Saving conda packages done
2025-07-18 16:57:57,077 INFO    HandlerThread:32231 [system_monitor.py:probe():183] Finished publishing system info
2025-07-18 16:57:57,187 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: partial_history
2025-07-18 16:57:58,206 DEBUG   SenderThread:32231 [sender.py:send():303] send: exit
2025-07-18 16:57:58,206 INFO    SenderThread:32231 [sender.py:send_exit():442] handling exit code: 0
2025-07-18 16:57:58,206 INFO    SenderThread:32231 [sender.py:send_exit():444] handling runtime: 14
2025-07-18 16:57:58,207 INFO    SenderThread:32231 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2025-07-18 16:57:58,207 INFO    SenderThread:32231 [sender.py:send_exit():450] send defer
2025-07-18 16:57:58,207 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,207 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 0
2025-07-18 16:57:58,207 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: defer
2025-07-18 16:57:58,207 INFO    SenderThread:32231 [sender.py:send_request_defer():459] handle sender defer: 0
2025-07-18 16:57:58,207 INFO    SenderThread:32231 [sender.py:transition_state():463] send defer: 1
2025-07-18 16:57:58,207 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,207 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 1
2025-07-18 16:57:58,207 INFO    HandlerThread:32231 [system_monitor.py:finish():160] Stopping system monitor
2025-07-18 16:57:58,208 DEBUG   SystemMonitor:32231 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2025-07-18 16:57:58,208 DEBUG   SystemMonitor:32231 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2025-07-18 16:57:58,208 DEBUG   SystemMonitor:32231 [system_monitor.py:_start():141] Publishing last batch of metrics
2025-07-18 16:57:58,209 INFO    HandlerThread:32231 [interfaces.py:finish():173] Joined cpu
2025-07-18 16:57:58,209 INFO    HandlerThread:32231 [interfaces.py:finish():173] Joined disk
2025-07-18 16:57:58,245 INFO    HandlerThread:32231 [interfaces.py:finish():173] Joined gpu
2025-07-18 16:57:58,245 INFO    HandlerThread:32231 [interfaces.py:finish():173] Joined memory
2025-07-18 16:57:58,245 INFO    HandlerThread:32231 [interfaces.py:finish():173] Joined network
2025-07-18 16:57:58,245 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: defer
2025-07-18 16:57:58,245 INFO    SenderThread:32231 [sender.py:send_request_defer():459] handle sender defer: 1
2025-07-18 16:57:58,245 INFO    SenderThread:32231 [sender.py:transition_state():463] send defer: 2
2025-07-18 16:57:58,246 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,246 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 2
2025-07-18 16:57:58,246 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: defer
2025-07-18 16:57:58,246 INFO    SenderThread:32231 [sender.py:send_request_defer():459] handle sender defer: 2
2025-07-18 16:57:58,246 INFO    SenderThread:32231 [sender.py:transition_state():463] send defer: 3
2025-07-18 16:57:58,246 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,246 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 3
2025-07-18 16:57:58,246 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: defer
2025-07-18 16:57:58,246 INFO    SenderThread:32231 [sender.py:send_request_defer():459] handle sender defer: 3
2025-07-18 16:57:58,246 INFO    SenderThread:32231 [sender.py:transition_state():463] send defer: 4
2025-07-18 16:57:58,246 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,246 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 4
2025-07-18 16:57:58,247 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: defer
2025-07-18 16:57:58,247 INFO    SenderThread:32231 [sender.py:send_request_defer():459] handle sender defer: 4
2025-07-18 16:57:58,247 INFO    SenderThread:32231 [sender.py:transition_state():463] send defer: 5
2025-07-18 16:57:58,247 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,247 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 5
2025-07-18 16:57:58,247 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: defer
2025-07-18 16:57:58,247 INFO    SenderThread:32231 [sender.py:send_request_defer():459] handle sender defer: 5
2025-07-18 16:57:58,247 INFO    SenderThread:32231 [sender.py:transition_state():463] send defer: 6
2025-07-18 16:57:58,247 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,247 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 6
2025-07-18 16:57:58,247 DEBUG   SenderThread:32231 [sender.py:send_request():317] send_request: defer
2025-07-18 16:57:58,247 INFO    SenderThread:32231 [sender.py:send_request_defer():459] handle sender defer: 6
2025-07-18 16:57:58,247 INFO    SenderThread:32231 [sender.py:transition_state():463] send defer: 7
2025-07-18 16:57:58,248 DEBUG   HandlerThread:32231 [handler.py:handle_request():139] handle_request: defer
2025-07-18 16:57:58,248 INFO    HandlerThread:32231 [handler.py:handle_request_defer():162] handle defer: 7
